ENG_NAME,MODE,CO_EI,HC_EI,NOX_EI,SOX_EI,SMOKE_NUM,FUEL_KG/S,ICAO_UID,MODE_SN
T53-L-13,4,31.51,67.41,1.58,0.54,-1,0.0183,-,-1
T56 series I,1,4.71,0.64,7.15,0.54,-1,0.128,-,-1
T56 series I,2,2.94,0.37,9.63,0.54,-1,0.227,-,-1
T56 series I,3,2.71,0.29,9.89,0.54,-1,0.257,-,-1
T56 series I,4,5.74,0.9,7.35,0.54,-1,0.095,-,-1
T56 series III,1,2.8,0.46,9.12,0.54,-1,0.156,-,-1
T56 series III,2,1.54,0.28,12.22,0.54,-1,0.275,-,-1
T56 series III,3,1.4,0.26,12.79,0.54,-1,0.309,-,-1
T56 series III,4,6.51,0.94,6.06,0.54,-1,0.113,-,-1
T56-A-15,1,2.82,0.58,8.31,0.54,-1,0.1562,-,-1
T56-A-15,2,1.65,0.42,9.69,0.54,-1,0.2747,-,-1
T56-A-15,3,1.77,0.28,11.42,0.54,-1,0.3095,-,-1
T56-A-15,4,3.84,1.97,7.49,0.54,-1,0.113,-,-1
T56-A-16,1,4.54,0.95,6.52,0.54,-1,0.105,-,-1
T56-A-16,2,0.65,0.14,10.45,0.54,-1,0.2796,-,-1
T56-A-16,3,0.68,0.12,10.29,0.54,-1,0.2691,-,-1
T56-A-16,4,30.11,19.24,3.53,0.54,-1,0.0755,-,-1
T56-A-7,1,6.09,0.8,6.09,0.54,-1,0.111,-,-1
T56-A-7,2,2.31,0.34,10.48,0.54,-1,0.2292,-,-1
T56-A-7,3,2.42,0.21,12.4,0.54,-1,0.2695,-,-1
T56-A-7,4,20.19,11.02,5.09,0.54,-1,0.0926,-,-1
T56-A-9,1,4.3,0.77,7.35,0.54,-1,0.1195,-,-1
T56-A-9,2,2.44,0.51,9.39,0.54,-1,0.2172,-,-1
T56-A-9,3,2.51,0.35,11.19,0.54,-1,0.2606,-,-1
T56-A-9,4,5.62,2.25,7.47,0.54,-1,0.0913,-,-1
T58-GE-16,1,25.05,5.09,3.65,0.54,-1,0.063,-,-1
T58-GE-16,2,12.02,1.28,4.57,0.54,-1,0.089,-,-1
T58-GE-16,3,12.02,1.28,4.57,0.54,-1,0.089,-,-1
T58-GE-16,4,44.55,11.98,2.95,0.54,-1,0.047,-,-1
T58-GE-5,1,13.88,1.13,5.74,0.54,-1,0.0785,-,-1
T58-GE-5,2,9.34,2.93,6.77,0.54,-1,0.103,-,-1
T58-GE-5,3,8.13,0.74,7.32,0.54,-1,0.112,-,-1
T58-GE-5,4,174.62,86.24,1.24,0.54,-1,0.0168,-,-1
T58-GE-8F,1,17.28,1.12,4.47,0.54,-1,0.0732,-,-1
T58-GE-8F,2,14.13,0.8,4.68,0.54,-1,0.079,-,-1
T58-GE-8F,3,9.03,0.4,5.47,0.54,-1,0.099,-,-1
T58-GE-8F,4,178.44,130.42,1.43,0.54,-1,0.0166,-,-1
T63-A-5A,1,61.83,10.45,1.893,0.54,-1,0.0088,-,-1
T63-A-5A,2,14.31,0.2434,4.608,0.54,-1,0.022,-,-1
T63-A-5A,3,7.544,0.0781,5.07,0.54,-1,0.0271,-,-1
T63-A-5A,4,79.15,20.3,1.42,0.54,-1,0.0077,-,-1
T64-GE-100,1,4.97,0.195,5.49,0.54,-1,0.1533,-,-1
T64-GE-100,2,1.85,0.06,7.45,0.54,-1,0.216,-,-1
T64-GE-100,3,2.97,0.285,8.01,0.54,-1,0.2371,-,-1
T64-GE-100,4,75.46,27.97,1.615,0.54,-1,0.0357,-,-1
T64-GE-413,1,1.94,0.35,8.54,0.54,-1,0.1622,-,-1
T64-GE-413,2,0.49,0.27,11.42,0.54,-1,0.2168,-,-1
T64-GE-413,3,0.67,0.34,10.92,0.54,-1,0.2093,-,-1
T64-GE-413,4,51.83,17.28,2.62,0.54,-1,0.0328,-,-1
T64-GE-415,1,2.1,0.13,8.09,0.54,-1,0.1881,-,-1
T64-GE-415,2,1.29,0.28,9.99,0.54,-1,0.2414,-,-1
T64-GE-415,3,1.47,0.19,10.83,0.54,-1,0.2526,-,-1
T64-GE-415,4,74.33,24.35,2.12,0.54,-1,0.0339,-,-1
T64-GE-416,1,5.31,1.7,6.22,0.54,-1,0.1319,-,-1
T64-GE-416,2,1.67,0.11,8.68,0.54,-1,0.2053,-,-1
T64-GE-416,3,1.67,0.11,8.68,0.54,-1,0.2053,-,-1
T64-GE-416,4,12.24,6.55,4.42,0.54,-1,0.0876,-,-1
T64-GE-6B,1,4.27,0.41,7.8,0.54,-1,0.1339,-,-1
T64-GE-6B,2,1.87,0.51,9.8,0.54,-1,0.1726,-,-1
T64-GE-6B,3,1.5,0.55,10.11,0.54,-1,0.1799,-,-1
T64-GE-6B,4,57.27,13.24,2.75,0.54,-1,0.0404,-,-1
T700-GE-401 -401C,1,14.04,0.61,5.07,0.54,-1,0.04302,-,-1
T700-GE-401 -401C,2,10.13,0.56,5.61,0.54,-1,0.05516,-,-1
T700-GE-401 -401C,3,10.13,0.56,5.61,0.54,-1,0.05516,-,-1
T700-GE-401 -401C,4,11.7,0.57,5.37,0.54,-1,0.04954,-,-1
T700-GE-700,1,5.25,0.37,7.56,0.54,-1,0.063,-,-1
T700-GE-700,2,3.75,0.49,8.18,0.54,-1,0.0742,-,-1
T700-GE-700,3,3.09,0.39,8.61,0.54,-1,0.089,-,-1
T700-GE-700,4,53.18,56.67,2.78,0.54,-1,0.0168,-,-1
T76-G-12A,1,24.59,6.13,4.5,0.54,-1,0.0267,-,-1
T76-G-12A,2,1.69,0.05,7.18,0.54,-1,0.0481,-,-1
T76-G-12A,3,1.69,0.05,7.18,0.54,-1,0.0481,-,-1
T76-G-12A,4,28.29,10.21,4.3,0.54,-1,0.0227,-,-1
TAY 611-8C,1,4.99,0,5.6,1,0.23,0.241,6RR042,0.23
TAY 611-8C,2,1.27,0,15.01,1,2.24,0.612,6RR042,2.24
TAY 611-8C,3,1.12,0.02,18.42,1,3.93,0.741,6RR042,3.93
TAY 611-8C,4,28.55,1.11,2.76,1,0.13,0.105,6RR042,0.13
TAY 651 (Pedhead),1,1.64,0.12,5.42,1,9.87,0.26,3RR032,4
TAY 651 (Pedhead),2,0.51,0.19,13.77,1,9.87,0.72,3RR032,7.9
TAY 651 (Pedhead),3,0.75,0.09,17.56,1,9.87,0.87,3RR032,5.6
TAY 651 (Pedhead),4,23.26,1.32,2.52,1,9.87,0.12,3RR032,0.56
TAY 651 (Transply),1,6.11,0.85,4.77,1,17.5,0.26,3RR033,2.2
TAY 651 (Transply),2,1.93,0.37,17.13,1,17.5,0.72,3RR033,16
TAY 651 (Transply),3,1.68,0.56,20.31,1,17.5,0.87,3RR033,17.5
TAY 651 (Transply),4,32.68,3.1,1.72,1,17.5,0.12,3RR033,0.3
TAY Mk611-8,1,3.9,0.9,5.7,1,21.3,0.23,1RR019,13.1
TAY Mk611-8,2,0.8,0.3,16.8,1,21.3,0.63,1RR019,18.86
TAY Mk611-8,3,0.7,0.8,21.1,1,21.3,0.76,1RR019,21.3
TAY Mk611-8,4,24.1,3.4,2.5,1,21.3,0.11,1RR019,3.36
TAY620-15,1,3.9,0.9,5.7,1,21.3,0.23,1RR020,13.1
TAY620-15,2,0.8,0.3,16.8,1,21.3,0.63,1RR020,18.86
TAY620-15,3,0.7,0.8,21.1,1,21.3,0.76,1RR020,21.3
TAY620-15,4,24.1,3.4,2.5,1,21.3,0.11,1RR020,3.36
TAY650,1,1.76,0.11,5.26,1,9.87,0.25,3RR031,4
TAY650,2,0.48,0.22,12.94,1,9.87,0.71,3RR031,7.9
TAY650,3,0.69,0.11,16.45,1,9.87,0.86,3RR031,5.6
TAY650,4,22.36,1.23,2.5,1,9.87,0.12,3RR031,0.56
TAY650-15,1,6.54,0.88,4.55,1,17.6,0.254,1RR021,2.2
TAY650-15,2,2.01,0.41,16.47,1,17.6,0.715,1RR021,16
TAY650-15,3,1.74,0.37,19.81,1,17.6,0.874,1RR021,17.6
TAY650-15,4,33.77,3.29,1.7,1,17.6,0.119,1RR021,0.3
TF30-P-109,1,19.5,5.41,5.8,0.54,-1,0.3654,-,-1
TF30-P-109,2,5.16,0.82,9.59,0.54,-1,0.7434,-,-1
TF30-P-109,3,0.71,0.17,23.7,0.54,-1,0.789,-,-1
TF30-P-109,4,48.85,26.6,2.93,0.54,-1,0.0959,-,-1
TF30-P-109 (w/AB),1,19.5,5.41,5.8,0.54,-1,0.3654,-,-1
TF30-P-109 (w/AB),2,5.16,0.82,9.59,0.54,-1,0.7434,-,-1
TF30-P-109 (w/AB),3,6.19,0.15,4.88,0.54,-1,4.8459,-,-1
TF30-P-109 (w/AB),4,48.85,26.6,2.93,0.54,-1,0.0959,-,-1
TF30-P-412A,1,6.52,2.9,7.29,0.54,-1,0.3648,-,-1
TF30-P-412A,2,1.38,0.9,19.6,0.54,-1,0.8883,-,-1
TF30-P-412A,3,10.77,0.24,4.79,0.54,-1,6.023,-,-1
TF30-P-412A,4,55.51,36.46,3.22,0.54,-1,0.116,-,-1
TF30-P-6B(JFT 10),1,6.31,2.96,6.68,0.54,-1,0.4473,-,-1
TF30-P-6B(JFT 10),2,3.09,1,12,0.54,-1,0.8612,-,-1
TF30-P-6B(JFT 10),3,3.09,1,12,0.54,-1,0.8612,-,-1
TF30-P-6B(JFT 10),4,68.2,18.7,1,0.54,-1,0.0868,-,-1
TF30-P-6C,1,14.87,1.84,4.77,0.54,-1,0.2558,-,-1
TF30-P-6C,2,2.31,0.7,9.86,0.54,-1,0.6086,-,-1
TF30-P-6C,3,1.56,0.91,13.28,0.54,-1,0.844,-,-1
TF30-P-6C,4,7.58,12.92,2.03,0.54,-1,0.0844,-,-1
TF33-P-100,1,14.6,3.62,6.22,0.54,-1,0.35198,-,-1
TF33-P-100,2,2.96,0.39,8.47,0.54,-1,1.0166,-,-1
TF33-P-100,3,1.19,0.25,11.49,0.54,-1,1.3678,-,-1
TF33-P-100,4,136.96,131.16,1.5,0.54,-1,0.1396,-,-1
TF33-P-102&102A,1,5.24,1.37,6.37,0.54,-1,0.5969,-,-1
TF33-P-102&102A,2,2.11,1.5,7.88,0.54,-1,0.7285,-,-1
TF33-P-102&102A,3,0,0.55,12.08,0.54,-1,0.9527,-,-1
TF33-P-102&102A,4,95.06,90.91,1.39,0.54,-1,0.1404,-,-1
TF33-P-3/103,1,5.24,1.37,6.37,0.54,-1,0.4788,-,-1
TF33-P-3/103,2,2.11,1.5,7.88,0.54,-1,0.7862,-,-1
TF33-P-3/103,3,0,0.55,12.08,0.54,-1,0.9374,-,-1
TF33-P-3/103,4,95.06,90.91,1.39,0.54,-1,0.113,-,-1
TF33-P3/5/7,1,9,3.79,7.3,1,-1,0.4784,-,-1
TF33-P3/5/7,2,1.8,0.4,9,1,-1,0.9227,-,-1
TF33-P3/5/7,3,1.3,0.3,11,1,-1,1.257,-,-1
TF33-P3/5/7,4,88.5,92,1.8,1,-1,0.107,-,-1
TF33-P-5&9,1,5.24,1.37,6.37,0.54,-1,0.5216,-,-1
TF33-P-5&9,2,2.11,1.5,7.88,0.54,-1,1.129,-,-1
TF33-P-5&9,3,0,0.55,12.08,0.54,-1,1.213,-,-1
TF33-P-5&9,4,95.06,90.91,1.39,0.54,-1,0.1411,-,-1
TF33-P-7,1,14.6,3.62,6.22,0.54,-1,0.50216,-,-1
TF33-P-7,2,2.96,0.39,8.47,0.54,-1,0.96155,-,-1
TF33-P-7,3,1.19,0.25,11.49,0.54,-1,1.148,-,-1
TF33-P-7,4,136.96,131.16,1.5,0.54,-1,0.13286,-,-1
TF34-GE-100-100A,1,25.65,1.49,4.02,0.54,-1,0.097355,-,-1
TF34-GE-100-100A,2,6.17,0.59,6.78,0.54,-1,0.2869,-,-1
TF34-GE-100-100A,3,2.01,0.25,6.32,0.54,-1,0.2216,-,-1
TF34-GE-100-100A,4,86.68,20.1,1.35,0.54,-1,0.056531,-,-1
TF34-GE-400,1,14.1,1.86,4.07,0.54,-1,0.1443,-,-1
TF34-GE-400,2,6.9,0.61,5.99,0.54,-1,0.3068,-,-1
TF34-GE-400,3,5.95,0.46,7.51,0.54,-1,0.479,-,-1
TF34-GE-400,4,90.98,17.4,1.69,0.54,-1,0.0611,-,-1
TF39-GE-1,1,0.7,0.19,28,0.54,-1,0.7232,-,-1
TF39-GE-1,2,0.7,0.19,28,0.54,-1,0.7232,-,-1
TF39-GE-1,3,0.7,0.2,28,0.54,-1,1.4376,-,-1
TF39-GE-1,4,67,23,3,0.54,-1,0.1424,-,-1
TF39-GE-1C,1,0.77,0.67,24.72,0.54,-1,1.3201,-,-1
TF39-GE-1C,2,1.63,0,28.16,0.54,-1,1.5802,-,-1
TF39-GE-1C,3,1.28,0,32.66,0.54,-1,1.7465,-,-1
TF39-GE-1C,4,58.21,16.43,3.36,0.54,-1,0.1824,-,-1
TF41-A-2,1,2.17,0.73,16.85,0.54,-1,0.756,-,-1
TF41-A-2,2,1.64,0.64,22.46,0.54,-1,1.126,-,-1
TF41-A-2,3,1.64,0.64,22.46,0.54,-1,1.126,-,-1
TF41-A-2,4,94.8,51.26,1.71,0.54,-1,0.1373,-,-1
TFE 731-2-2B,1,22.38,4.26,5.9,0.54,-1,0.067,1AS001,-1
TFE 731-2-2B,2,2.03,0.128,13.08,0.54,-1,0.173,1AS001,-1
TFE 731-2-2B,3,1.394,0.114,15.25,0.54,-1,0.205,1AS001,-1
TFE 731-2-2B,4,58.6,20.04,2.82,0.54,-1,0.024,1AS001,-1
TFE731-2,1,22.38,4.26,5.9,0.54,-1,0.067,1AS001,-1
TFE731-2,2,2.03,0.128,13.08,0.54,-1,0.173,1AS001,-1
TFE731-2,3,1.394,0.114,15.25,0.54,-1,0.205,1AS001,-1
TFE731-2,4,58.6,20.04,2.82,0.54,-1,0.024,1AS001,-1
TFE731-2/2A,1,15.56,1.41,6.9,0.54,-1,0.0719,-,-1
TFE731-2/2A,2,1.62,0.07,16.08,0.54,-1,0.186,-,-1
TFE731-2/2A,3,1.13,0.06,19.15,0.54,-1,0.225,-,-1
TFE731-2/2A,4,47.8,8.54,3.5,0.54,-1,0.026,-,-1
TFE731-3,1,15.56,1.41,6.92,0.54,-1,0.072,1AS002,-1
TFE731-3,2,1.62,0.072,16.02,0.54,-1,0.186,1AS002,-1
TFE731-3,3,1.13,0.062,19.15,0.54,-1,0.225,1AS002,-1
TFE731-3,4,47.7,9.04,3.72,0.54,-1,0.026,1AS002,-1
TIO-540-J2B2,1,1260,13.4,1.39,0.11,-1,0.0125,-,-1
TIO-540-J2B2,2,1471,16.6,0.235,0.11,-1,0.02577,-,-1
TIO-540-J2B2,3,1442,12.4,0.36,0.11,-1,0.03272,-,-1
TIO-540-J2B2,4,1294,68.08,0.39,0.11,-1,0.003158,-,-1
TPE331-10,1,5.1,0.36,10.5,1,-1,0.033,-,-1
TPE331-10,2,2.4,0.11,11.1,1,-1,0.055,-,-1
TPE331-10,3,2.15,0.1,11.3,1,-1,0.059,-,-1
TPE331-10,4,21.5,2,4.7,1,-1,0.0164,-,-1
TPE331-12,1,4.31,0.45,10.08,1,-1,0.0382,-,-1
TPE331-12,2,1.9,0.16,9.63,1,-1,0.0646,-,-1
TPE331-12,3,1.67,0.13,9.68,1,-1,0.0728,-,-1
TPE331-12,4,30.48,7.34,4.36,1,-1,0.019,-,-1
TPE331-14,1,4.8,0.22,8.8,1,-1,0.045,-,-1
TPE331-14,2,1.8,0.08,11.2,1,-1,0.079,-,-1
TPE331-14,3,1.5,0.07,11.5,1,-1,0.091,-,-1
TPE331-14,4,24.5,2.94,5,1,-1,0.025,-,-1
TPE331-2,1,16.6,2.7,8.27,1,-1,0.02772,-,-1
TPE331-2,2,1.4,0.4,9.92,1,-1,0.04687,-,-1
TPE331-2,3,0.94,0.4,10.2,1,-1,0.05103,-,-1
TPE331-2,4,64.1,91.2,2.6,1,-1,0.01323,-,-1
TPE331-3,1,6.96,0.64,9.92,1,-1,0.0316,-,-1
TPE331-3,2,0.978,0.15,0.0119,1,-1,0.0517,-,-1
TPE331-3,3,0.764,0.11,0.0124,1,-1,0.0578,-,-1
TPE331-3,4,61.5,79.1,2.86,1,-1,0.0142,-,-1
TPE331-8,1,4.35,0.19,9.49,1,-1,0.0377,-,-1
TPE331-8,2,1.56,0.04,10.8,1,-1,0.0532,-,-1
TPE331-8,3,1.36,0.03,11.1,1,-1,0.0566,-,-1
TPE331-8,4,18.8,1.48,4.13,1,-1,0.0144,-,-1
TRENT 553-61,1,0.66,0.04,11.37,1,1.95,0.6,8RR044,1.95
TRENT 553-61,2,0.44,0.01,30.98,1,4.15,1.73,8RR044,4.15
TRENT 553-61,3,0.18,0.02,40.55,1,4.29,2.11,8RR044,4.29
TRENT 553-61,4,10.5,0.14,5.96,1,0.91,0.23,8RR044,0.91
TRENT 556-61,1,0.54,0.04,11.68,1,2.05,0.62,8RR045,2.05
TRENT 556-61,2,0.38,0.01,33.25,1,4.17,1.83,8RR045,4.17
TRENT 556-61,3,0.17,0.02,44.77,1,4.34,2.24,8RR045,4.34
TRENT 556-61,4,9.96,0.13,6.09,1,0.93,0.23,8RR045,0.93
Trent 892,1,0.57,0,11.58,1,5.34,1,2RR027,2.76
Trent 892,2,0.2,0,33.3,1,5.34,3.1,2RR027,4.9
Trent 892,3,0.28,0.01,45.7,1,5.34,3.91,2RR027,4
Trent 892,4,13.07,0.7,5.33,1,5.34,0.3,2RR027,0.53
TRENT 895,1,0.54,0,11.39,1,5.34,1.05,5RR040,2.6
TRENT 895,2,0.19,0,34.29,1,5.34,3.19,5RR040,4.9
TRENT 895,3,0.27,0.02,47.79,1,5.34,4.03,5RR040,4
TRENT 895,4,14.71,0.89,5.11,1,5.34,0.33,5RR040,0.5
TRENT-768,1,1.02,0.01,10.01,1,2,0.81,3RR029,0.7
TRENT-768,2,0.15,0.01,24.66,1,2,2.43,3RR029,2
TRENT-768,3,0.18,0,31.25,1,2,2.97,3RR029,1.9
TRENT-768,4,20.22,1.89,4.52,1,2,0.27,3RR029,0.2
TRENT-768 New Comb,1,1.02,0.01,10.01,1,2,0.81,3RR029,0.7
TRENT-768 New Comb,2,0.15,0.01,24.66,1,2,2.43,3RR029,2
TRENT-768 New Comb,3,0.18,0,31.25,1,2,2.97,3RR029,1.9
TRENT-768 New Comb,4,20.22,1.89,4.52,1,2,0.27,3RR029,0.2
TRENT-768 old comb,1,0.86,0.84,10.34,1,1.26,0.8,2RR022,0.38
TRENT-768 old comb,2,0.13,0.38,30.01,1,1.26,2.42,2RR022,1.13
TRENT-768 old comb,3,0.18,0.25,39.11,1,1.26,2.94,2RR022,1.26
TRENT-768 old comb,4,10.52,1.08,5.6,1,1.26,0.26,2RR022,0.38
TRENT-772,1,0.89,0.01,10.3,1,2,0.85,3RR030,0.7
TRENT-772,2,0.16,0,26.44,1,2,2.58,3RR030,2
TRENT-772,3,0.2,0,34.38,1,2,3.2,3RR030,1.9
TRENT-772,4,17.94,1.46,4.71,1,2,0.28,3RR030,0.2
TRENT-772 New Comb,1,0.89,0.01,10.3,1,2,0.85,3RR030,0.7
TRENT-772 New Comb,2,0.16,0,26.44,1,2,2.58,3RR030,2
TRENT-772 New Comb,3,0.2,0,34.38,1,2,3.2,3RR030,1.9
TRENT-772 New Comb,4,17.94,1.46,4.71,1,2,0.28,3RR030,0.2
TRENT-772 old comb,1,0.78,0.81,10.68,1,1.26,0.84,2RR023,0.38
TRENT-772 old comb,2,0.15,0.35,32.66,1,1.26,2.58,2RR023,1.13
TRENT-772 old comb,3,0.18,0.33,43.6,1,1.26,3.15,2RR023,1.26
TRENT-772 old comb,4,9.36,0.97,5.74,1,1.26,0.27,2RR023,0.38
TRENT-875,1,0.86,0,10.43,1,5.34,0.88,2RR024,2.2
TRENT-875,2,0.16,0,26.55,1,5.34,2.57,2RR024,5.26
TRENT-875,3,0.19,0,33.32,1,5.34,3.1,2RR024,4.86
TRENT-875,4,19.66,1.78,4.64,1,5.34,0.28,2RR024,0.5
TRENT-877,1,0.8,0,10.59,1,5.34,0.9,2RR025,2.27
TRENT-877,2,0.16,0,27.59,1,5.34,2.66,2RR025,5.27
TRENT-877,3,0.2,0,34.76,1,5.34,3.21,2RR025,4.13
TRENT-877,4,18.42,1.55,4.75,1,5.34,0.28,2RR025,0.5
TRENT-884,1,0.65,0,11.07,1,5.34,0.97,2RR026,2.53
TRENT-884,2,0.18,0,30.63,1,5.34,2.89,2RR026,5.1
TRENT-884,3,0.24,0,40.05,1,5.34,3.56,2RR026,4.37
TRENT-884,4,15.19,1,5.04,1,5.34,0.31,2RR026,0.5
TRENT-890,1,0.55,0,11.47,1,5.34,1.03,2RR027,2.76
TRENT-890,2,0.19,0,33.12,1,5.34,3.08,2RR027,4.9
TRENT-890,3,0.27,0.01,45.11,1,5.34,3.87,2RR027,4
TRENT-890,4,13.43,0.74,5.26,1,5.34,0.3,2RR027,0.53
TSIO-360C,1,995,11,3.7,0.11,-1,0.00769,-,-1
TSIO-360C,2,961,9.5,4.3,0.11,-1,0.0125,-,-1
TSIO-360C,3,1080,9.17,2.7,0.11,-1,0.0168,-,-1
TSIO-360C,4,592,138,1.9,0.11,-1,0.00145,-,-1
TYNE,1,10.32,2.45,8.22,1,-1,0.138,-,-1
TYNE,2,0.59,1.2,11.53,1,-1,0.2757,-,-1
TYNE,3,0.51,1.21,11.43,1,-1,0.2989,-,-1
TYNE,4,65.9,10.7,0.771,1,-1,0.078,-,-1
V2500-A1,1,0.77,0.15,13.45,1,3.5,0.334,1IA001,1.05
V2500-A1,2,0.55,0.11,30.82,1,3.5,0.924,1IA001,3.15
V2500-A1,3,0.55,0.1,37.13,1,3.5,1.113,1IA001,3.5
V2500-A1,4,7.76,0.22,5.91,1,3.5,0.124,1IA001,1.05
V2522-A5,1,2.6,0.062,8.7,1,9,0.311,3IA006,4
V2522-A5,2,0.67,0.041,20.8,1,9,0.817,3IA006,7.5
V2522-A5,3,0.57,0.041,24.5,1,9,0.971,3IA006,5.4
V2522-A5,4,13.42,0.103,4.5,1,9,0.118,3IA006,2.6
V2522-D5,1,2.6,0.062,8.7,1,-1,0.311,-,-1
V2522-D5,2,0.67,0.041,20.8,1,-1,0.817,-,-1
V2522-D5,3,0.57,0.041,24.5,1,-1,0.971,-,-1
V2522-D5,4,13.42,0.103,4.5,1,-1,0.118,-,-1
V2524-A5,1,2.37,0.061,9,1,9,0.328,3IA007,4.2
V2524-A5,2,0.63,0.042,22,1,9,0.868,3IA007,7.2
V2524-A5,3,0.54,0.042,26.2,1,9,1.042,3IA007,5.2
V2524-A5,4,12.64,0.1,4.7,1,9,0.123,3IA007,2.6
V2525-D5,1,2.44,0.061,8.9,1,9,0.319,1IA002,4.2
V2525-D5,2,0.62,0.041,22.3,1,9,0.88,1IA002,7.2
V2525-D5,3,0.53,0.041,26.5,1,9,1.053,1IA002,5.2
V2525-D5,4,12.43,0.105,4.7,1,9,0.128,1IA002,2.6
V2527-A5,1,2.44,0.061,8.9,1,9,0.319,1IA003,4.2
V2527-A5,2,0.62,0.041,22.3,1,9,0.88,1IA003,7.2
V2527-A5,3,0.53,0.041,26.5,1,9,1.053,1IA003,5.2
V2527-A5,4,12.43,0.105,4.7,1,9,0.128,1IA003,2.6
V2528-D5,1,2.03,0.058,9.6,1,9,0.353,1IA004,4.5
V2528-D5,2,0.56,0.041,25.1,1,9,0.996,1IA004,6.6
V2528-D5,3,0.47,0.043,30.5,1,9,1.209,1IA004,5
V2528-D5,4,11.53,0.102,4.9,1,9,0.134,1IA004,2.4
V2530-A5,1,1.81,0.056,10.1,1,9,0.377,1IA005,4.6
V2530-A5,2,0.52,0.041,27.1,1,9,1.077,1IA005,6.4
V2530-A5,3,0.45,0.045,33.8,1,9,1.331,1IA005,4.9
V2530-A5,4,10.95,0.1,5,1,9,0.138,1IA005,2.4
V2533-A5,1,1.654,0.052,10.83,1,9,0.3901,3IA008,4.8
V2533-A5,2,0.515,0.043,28.67,1,9,1.1447,3IA008,6.2
V2533-A5,3,0.463,0.047,36.48,1,9,1.4264,3IA008,4.7
V2533-A5,4,9.317,0.1,5.24,1,9,0.1363,3IA008,2.4
CF34-10E5,1,4.18,0.09,7.76,1,0.41,0.227,8GE115,0.41
CF34-10E5,2,0.38,0.06,15.62,1,1.89,0.659,8GE115,1.89
CF34-10E5,3,0.43,0.04,18.51,1,4.52,0.792,8GE115,4.52
CF34-10E5,4,49.4,5.15,3.59,1,0.83,0.085,8GE115,0.83
GP7270,1,1.27,0.07,12.9,1,2.2,0.711,9EA001,2.2
GP7270,2,0.09,0.03,31.37,1,3.87,2.169,9EA001,3.87
GP7270,3,0.11,0.03,41.73,1,4.06,2.637,9EA001,4.06
GP7270,4,33.58,4.04,5.24,1,3.08,0.234,9EA001,3.08
Trent 970-84,1,1.4,0,11.4,1,2.6,0.7,8RR046,2.6
Trent 970-84,2,0.2,0,29.1,1,4.7,2.2,8RR046,4.7
Trent 970-84,3,0.4,0,37.2,1,4.1,2.6,8RR046,4.1
Trent 970-84,4,15.1,0.2,5.1,1,0.7,0.3,8RR046,0.7
Trent 972-84,1,1.4,0,11.8,1,2.6,0.75,9RR047,2.6
Trent 972-84,2,0.3,0,29.6,1,4.8,2.23,9RR047,4.8
Trent 972-84,3,0.4,0,38.8,1,4.1,2.69,9RR047,4.1
Trent 972-84,4,15.94,0.24,5,1,0.8,0.27,9RR047,0.8
AE3007A3 (Type 3) ACARE,1,4.59,0.018,1.386,1,0.006,0.06456,0XX011,0.006
AE3007A3 (Type 3) ACARE,2,0.3,0.018,2.696,1,0.006,0.1797,0XX011,0.006
AE3007A3 (Type 3) ACARE,3,0.3,0.018,3.08,1,0.006,0.21498,0XX011,0.006
AE3007A3 (Type 3) ACARE,4,24.774,2.46,0.824,1,0.006,0.02688,0XX011,0.006
PW127-C/F/J ACARE,1,2.04,0,2.08,1,-1,0.04908,0XX012,-1
PW127-C/F/J ACARE,2,1.14,0,3.38,1,-1,0.08844,0XX012,-1
PW127-C/F/J ACARE,3,1.2,0,3.82,1,-1,0.09984,0XX012,-1
PW127-C/F/J ACARE,4,4.98,0,1.5,1,-1,0.0315,0XX012,-1
CFM56-3C-1 ACARE,1,1.86,0.042,1.82,1,1.5,0.2016,0XX013,1.5
CFM56-3C-1 ACARE,2,0.54,0.024,3.56,1,2.34,0.5724,0XX013,2.34
CFM56-3C-1 ACARE,3,0.54,0.018,4.14,1,4.62,0.6924,0XX013,4.62
CFM56-3C-1 ACARE,4,16.08,0.852,0.86,1,1.38,0.0744,0XX013,1.38
RB211-535E4 ACARE,1,0.684,0.024,1.356,1,0.576,0.312,0XX014,0.576
RB211-535E4 ACARE,2,0.3,0.006,6.412,1,1.104,0.906,0XX014,1.104
RB211-535E4 ACARE,3,0.462,0,8.976,1,1.038,1.116,0XX014,1.038
RB211-535E4 ACARE,4,7.986,0.222,0.692,1,0.3,0.108,0XX014,0.3
TRENT-877 ACARE,1,0.48,0,2.118,1,1.362,0.54,0XX015,1.362
TRENT-877 ACARE,2,0.096,0,5.518,1,3.162,1.596,0XX015,3.162
TRENT-877 ACARE,3,0.12,0,6.952,1,2.478,1.926,0XX015,2.478
TRENT-877 ACARE,4,11.052,0.93,0.95,1,0.3,0.168,0XX015,0.3
GE90-115B ACARE,1,1.188,0.036,3.3,1,0.87,0.678,0XX016,0.87
GE90-115B ACARE,2,0.042,0.018,7.196,1,1.5,2.202,0XX016,1.5
GE90-115B ACARE,3,0.048,0.024,10.068,1,2.46,2.814,0XX016,2.46
GE90-115B ACARE,4,23.466,2.544,1.038,1,0.522,0.228,0XX016,0.522
RB211-524H-T ACARE,1,0.63,0,1.982,1,1.098,0.462,0XX017,1.098
RB211-524H-T ACARE,2,0.084,0.012,4.638,1,3.162,1.332,0XX017,3.162
